L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,332,Y,221,X,219,R,7,K,34,S,7,C,3,K,33,S,7,Y,1,K,1,C,1,X,1,R,7,"L1:[sp=K,332] Y=221,X=219,R=7,K=34,S=7,C=3 || L2:[sp=K,33] S=7,Y=1,K=1,C=1,X=1,R=7",-296.0,-725.8580000000001,1,K|K,1
K,332,Y,221,C,3,X,155,R,7,S,7,K,36,K,33,S,7,X,14,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,X=155,R=7,S=7,K=36 || L2:[sp=K,33] S=7,X=14,C=2,K=1,Y=1,R=7",-inf,-inf,0,K|K,1
K,332,Y,132,C,3,R,7,X,159,S,7,K,27,K,33,X,1,Y,1,K,14,C,1,S,7,R,7,"L1:[sp=K,332] Y=132,C=3,R=7,X=159,S=7,K=27 || L2:[sp=K,33] X=1,Y=1,K=14,C=1,S=7,R=7",-97804397.0,-14891.8,1,K|K,1
K,332,Y,221,C,1,R,7,X,219,S,7,K,15,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=1,R=7,X=219,S=7,K=15 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-151.0,-727.5010000000001,1,K|K,1
K,332,Y,221,C,3,X,219,R,7,S,7,K,36,K,33,S,7,X,1,C,2,K,33,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,X=219,R=7,S=7,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=33,Y=1,R=7",-4853.0,-725.8580000000001,1,K|K,1
K,332,Y,221,C,3,R,7,X,166,S,7,K,29,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=166,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-inf,-inf,0,K|K,1
K,332,Y,221,C,2,X,219,R,7,S,7,K,36,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=2,X=219,R=7,S=7,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-395.0,-740.1669999999999,1,K|K,1
K,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-296.0,-725.8580000000001,1,K|K,1
K,332,X,219,C,2,R,7,Y,221,S,7,K,30,K,33,R,7,X,14,C,2,K,1,Y,1,S,7,"L1:[sp=K,332] X=219,C=2,R=7,Y=221,S=7,K=30 || L2:[sp=K,33] R=7,X=14,C=2,K=1,Y=1,S=7",-1571.0,-740.1669999999999,1,K|K,1
K,332,Y,221,X,219,R,7,K,34,S,7,C,3,K,33,S,7,Y,1,X,163,C,3,K,1,R,7,"L1:[sp=K,332] Y=221,X=219,R=7,K=34,S=7,C=3 || L2:[sp=K,33] S=7,Y=1,X=163,C=3,K=1,R=7",-16172.0,-725.8580000000001,1,K|K,1
K,332,S,7,C,3,X,219,R,7,Y,175,K,36,K,33,S,7,X,80,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] S=7,C=3,X=219,R=7,Y=175,K=36 || L2:[sp=K,33] S=7,X=80,C=1,K=1,Y=1,R=7",-3717339.0,-687.9810000000001,1,K|K,1
K,332,Y,191,R,7,X,219,C,2,S,7,K,36,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=191,R=7,X=219,C=2,S=7,K=36 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-inf,-inf,0,K|K,1
K,332,X,219,C,1,R,7,Y,221,S,7,K,29,K,33,R,7,X,1,C,1,K,1,Y,1,S,7,"L1:[sp=K,332] X=219,C=1,R=7,Y=221,S=7,K=29 || L2:[sp=K,33] R=7,X=1,C=1,K=1,Y=1,S=7",-151.0,-727.5010000000001,1,K|K,1
K,332,Y,221,C,2,R,7,X,174,S,7,K,27,K,1,C,2,Y,1,K,12,X,1,S,7,R,7,"L1:[sp=K,332] Y=221,C=2,R=7,X=174,S=7,K=27 || L2:[sp=K,1] C=2,Y=1,K=12,X=1,S=7,R=7",-inf,-inf,0,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
K,332,X,219,C,1,R,7,Y,221,S,7,K,29,K,33,R,7,X,1,C,1,K,1,Y,1,S,7,"L1:[sp=K,332] X=219,C=1,R=7,Y=221,S=7,K=29 || L2:[sp=K,33] R=7,X=1,C=1,K=1,Y=1,S=7",-151.0,-727.5010000000001,1,K|K,1
K,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-296.0,-725.8580000000001,1,K|K,1
C,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=C,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-444.0,-730.8910000000001,1,C|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,185,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=185,C=1,K=1,Y=1,R=7",-4853.0,-725.8580000000001,1,K|K,1
X,332,Y,221,K,30,R,7,S,7,X,220,C,1,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=X,332] Y=221,K=30,R=7,S=7,X=220,C=1 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-451.0,-746.493,1,X|K,1
K,332,X,219,C,2,R,7,Y,221,S,7,K,36,K,33,R,7,X,173,C,2,K,1,Y,1,S,7,"L1:[sp=K,332] X=219,C=2,R=7,Y=221,S=7,K=36 || L2:[sp=K,33] R=7,X=173,C=2,K=1,Y=1,S=7",-17643.0,-740.1669999999999,1,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
K,332,X,219,C,2,R,7,Y,221,S,7,K,30,Y,13,R,7,X,14,C,2,K,11,Y,1,S,7,"L1:[sp=K,332] X=219,C=2,R=7,Y=221,S=7,K=30 || L2:[sp=Y,13] R=7,X=14,C=2,K=11,Y=1,S=7",-47043.0,-740.1669999999999,1,K|Y,1
K,332,X,219,C,2,R,7,Y,221,S,7,K,30,K,33,R,7,X,187,C,2,K,1,Y,1,S,7,"L1:[sp=K,332] X=219,C=2,R=7,Y=221,S=7,K=30 || L2:[sp=K,33] R=7,X=187,C=2,K=1,Y=1,S=7",-6079.0,-740.1669999999999,1,K|K,1
K,332,Y,221,C,1,R,7,X,219,S,7,K,61,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=1,R=7,X=219,S=7,K=61 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-298.0,-727.5010000000001,1,K|K,1
K,332,Y,221,C,2,R,7,X,219,S,7,K,15,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=2,R=7,X=219,S=7,K=15 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-199.0,-740.1669999999999,1,K|K,1
K,332,Y,221,C,3,X,219,R,7,S,7,K,34,K,33,S,7,X,124,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,X=219,R=7,S=7,K=34 || L2:[sp=K,33] S=7,X=124,C=1,K=1,Y=1,R=7",-27638.0,-725.8580000000001,1,K|K,1
K,332,S,7,C,1,R,7,X,219,Y,221,K,15,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] S=7,C=1,R=7,X=219,Y=221,K=15 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-151.0,-727.5010000000001,1,K|K,1
K,332,Y,221,X,219,R,7,K,34,S,7,C,3,K,1,S,7,Y,1,K,1,C,3,X,1,R,7,"L1:[sp=K,332] Y=221,X=219,R=7,K=34,S=7,C=3 || L2:[sp=K,1] S=7,Y=1,K=1,C=3,X=1,R=7",-5000.0,-725.8580000000001,1,K|K,1
K,332,Y,221,X,219,R,7,K,55,S,7,C,3,K,33,S,7,Y,1,K,1,C,1,X,114,R,7,"L1:[sp=K,332] Y=221,X=219,R=7,K=55,S=7,C=3 || L2:[sp=K,33] S=7,Y=1,K=1,C=1,X=114,R=7",-30578.0,-725.8580000000001,1,K|K,1
K,332,X,219,C,1,R,7,Y,221,S,7,K,29,K,33,R,7,Y,189,C,1,K,1,X,185,S,7,"L1:[sp=K,332] X=219,C=1,R=7,Y=221,S=7,K=29 || L2:[sp=K,33] R=7,Y=189,C=1,K=1,X=185,S=7",-140683.0,-727.5010000000001,1,K|K,1
K,332,X,219,C,1,R,7,Y,221,S,7,K,29,K,33,R,7,X,1,C,1,K,1,Y,1,S,7,"L1:[sp=K,332] X=219,C=1,R=7,Y=221,S=7,K=29 || L2:[sp=K,33] R=7,X=1,C=1,K=1,Y=1,S=7",-151.0,-727.5010000000001,1,K|K,1
K,332,Y,221,C,1,R,7,X,219,S,7,K,15,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=1,R=7,X=219,S=7,K=15 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-151.0,-727.5010000000001,1,K|K,1
K,332,Y,221,X,219,R,7,K,34,S,7,C,3,K,33,S,7,Y,23,K,1,C,1,X,1,R,7,"L1:[sp=K,332] Y=221,X=219,R=7,K=34,S=7,C=3 || L2:[sp=K,33] S=7,Y=23,K=1,C=1,X=1,R=7",-3236.0,-725.8580000000001,1,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,Y,1,K,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,Y=1,K=1,R=7",-149.0,-725.8580000000001,1,K|K,1
K,332,Y,221,S,7,X,219,R,7,C,3,K,36,C,1,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=C,1] S=7,X=1,C=2,K=1,Y=1,R=7",-5294.0,-725.8580000000001,1,K|C,1
K,332,Y,54,C,1,R,7,X,219,S,7,K,15,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=54,C=1,R=7,X=219,S=7,K=15 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-inf,-inf,0,K|K,1
K,332,S,7,C,1,R,7,X,219,Y,221,K,15,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] S=7,C=1,R=7,X=219,Y=221,K=15 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-151.0,-727.5010000000001,1,K|K,1
K,332,S,7,C,1,R,7,X,219,Y,221,K,15,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] S=7,C=1,R=7,X=219,Y=221,K=15 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-151.0,-727.5010000000001,1,K|K,1
C,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=C,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-444.0,-730.8910000000001,1,C|K,1
C,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,C,2,K,28,Y,1,R,7,"L1:[sp=C,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=28,Y=1,R=7",-8235.0,-730.8910000000001,1,C|K,1
K,332,Y,221,C,1,R,7,X,219,S,7,K,61,K,33,S,7,X,1,C,1,K,1,Y,206,R,7,"L1:[sp=K,332] Y=221,C=1,R=7,X=219,S=7,K=61 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=206,R=7",-3532.0,-727.5010000000001,1,K|K,1
Y,332,Y,221,C,2,R,7,X,219,S,7,K,15,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=Y,332] Y=221,C=2,R=7,X=219,S=7,K=15 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-991.0,-749.395,1,Y|K,1
K,332,Y,221,C,1,R,7,X,219,S,7,K,61,K,33,S,7,X,168,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=1,R=7,X=219,S=7,K=61 || L2:[sp=K,33] S=7,X=168,C=1,K=1,Y=1,R=7",-14704.0,-727.5010000000001,1,K|K,1
K,332,Y,221,C,2,R,7,X,108,S,7,K,15,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=2,R=7,X=108,S=7,K=15 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-inf,-inf,0,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
K,332,S,7,X,145,R,7,C,1,Y,221,K,15,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] S=7,X=145,R=7,C=1,Y=221,K=15 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-inf,-inf,0,K|K,1
K,332,Y,221,R,7,C,1,X,219,S,7,K,61,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,R=7,C=1,X=219,S=7,K=61 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-298.0,-727.5010000000001,1,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,3,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=3,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
X,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=X,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-444.0,-730.8910000000001,1,X|K,1
K,332,Y,221,C,2,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,K,1,Y,198,R,7,"L1:[sp=K,332] Y=221,C=2,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=198,R=7",-2943.0,-740.1669999999999,1,K|K,1
Y,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=Y,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-444.0,-730.8910000000001,1,Y|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
K,332,Y,221,R,7,C,1,X,219,S,7,K,41,C,1,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,R=7,C=1,X=219,S=7,K=41 || L2:[sp=C,1] S=7,X=1,C=1,K=1,Y=1,R=7",-6031.0,-727.5010000000001,1,K|C,1
C,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,46,R,7,K,1,Y,1,C,2,"L1:[sp=C,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=46,R=7,K=1,Y=1,C=2",-14997.0,-730.8910000000001,1,C|K,1
K,332,Y,221,R,7,C,1,X,219,S,7,K,61,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,R=7,C=1,X=219,S=7,K=61 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-298.0,-727.5010000000001,1,K|K,1
C,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=C,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-444.0,-730.8910000000001,1,C|K,1
K,332,Y,221,C,3,R,7,X,183,S,7,K,29,K,33,S,7,X,1,C,1,Y,1,K,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=183,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,Y=1,K=1,R=7",-inf,-inf,0,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
Y,332,Y,221,S,7,X,219,R,7,C,3,K,29,K,33,S,7,X,1,C,2,K,14,Y,1,R,7,"L1:[sp=Y,332] Y=221,S=7,X=219,R=7,C=3,K=29 || L2:[sp=K,33] S=7,X=1,C=2,K=14,Y=1,R=7",-6178.0,-740.329,1,Y|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,36,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=36 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-296.0,-725.8580000000001,1,K|K,1
C,332,Y,221,S,7,X,219,R,7,C,2,K,36,K,33,S,7,X,1,Y,1,K,1,C,2,R,7,"L1:[sp=C,332] Y=221,S=7,X=219,R=7,C=2,K=36 || L2:[sp=K,33] S=7,X=1,Y=1,K=1,C=2,R=7",-297.0,-730.8910000000001,1,C|K,1
Y,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,K,1,C,3,Y,1,R,7,"L1:[sp=Y,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,K=1,C=3,Y=1,R=7",-444.0,-730.8910000000001,1,Y|K,1
Y,332,Y,221,C,3,R,7,X,50,S,7,K,29,K,33,S,7,X,1,C,3,K,1,Y,1,R,7,"L1:[sp=Y,332] Y=221,C=3,R=7,X=50,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=3,K=1,Y=1,R=7",-96154.0,-715.9960000000001,1,Y|K,1
K,332,Y,221,R,7,C,3,X,219,S,7,K,61,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,R=7,C=3,X=219,S=7,K=61 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-296.0,-725.8580000000001,1,K|K,1
X,332,Y,221,S,7,X,219,R,7,C,3,K,48,K,33,S,7,X,1,C,2,K,15,Y,1,R,7,"L1:[sp=X,332] Y=221,S=7,X=219,R=7,C=3,K=48 || L2:[sp=K,33] S=7,X=1,C=2,K=15,Y=1,R=7",-4413.0,-745.992,1,X|K,1
K,332,Y,177,R,7,C,2,X,219,S,7,K,61,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=177,R=7,C=2,X=219,S=7,K=61 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-inf,-inf,0,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,Y,1,K,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,Y=1,K=1,R=7",-149.0,-725.8580000000001,1,K|K,1
K,332,S,7,C,1,R,7,X,80,Y,221,K,15,K,33,S,7,X,1,C,1,K,10,Y,1,R,7,"L1:[sp=K,332] S=7,C=1,R=7,X=80,Y=221,K=15 || L2:[sp=K,33] S=7,X=1,C=1,K=10,Y=1,R=7",-inf,-inf,0,K|K,1
K,332,Y,221,K,29,R,7,X,219,S,7,C,3,Y,1,C,3,X,1,S,7,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,K=29,R=7,X=219,S=7,C=3 || L2:[sp=Y,1] C=3,X=1,S=7,K=1,Y=1,R=7",-4265.0,-725.8580000000001,1,K|Y,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
K,332,Y,221,C,1,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=1,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-151.0,-727.5010000000001,1,K|K,1
K,332,Y,221,R,7,C,2,X,219,S,7,K,61,K,33,S,7,X,1,C,2,K,61,Y,1,R,7,"L1:[sp=K,332] Y=221,R=7,C=2,X=219,S=7,K=61 || L2:[sp=K,33] S=7,X=1,C=2,K=61,Y=1,R=7",-11959.0,-740.1669999999999,1,K|K,1
Y,332,Y,221,S,7,X,219,R,7,C,3,K,11,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=Y,332] Y=221,S=7,X=219,R=7,C=3,K=11 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-889.0,-727.1160000000001,1,Y|K,1
Y,332,Y,221,C,3,K,54,X,218,S,7,R,7,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=Y,332] Y=221,C=3,K=54,X=218,S=7,R=7 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-inf,-inf,0,Y|K,1
K,332,Y,221,C,3,R,7,K,36,S,7,X,219,K,33,S,7,C,1,X,1,R,7,Y,1,K,1,"L1:[sp=K,332] Y=221,C=3,R=7,K=36,S=7,X=219 || L2:[sp=K,33] S=7,C=1,X=1,R=7,Y=1,K=1",-296.0,-725.8580000000001,1,K|K,1
K,332,Y,221,C,3,R,7,X,208,S,7,K,29,K,33,S,7,X,1,C,1,Y,1,K,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=208,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,Y=1,K=1,R=7",-inf,-inf,0,K|K,1
C,332,Y,106,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,Y,1,K,1,C,1,R,7,"L1:[sp=C,332] Y=106,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,Y=1,K=1,C=1,R=7",-96145.0,-736.263,1,C|K,1
K,332,C,2,Y,221,R,7,X,219,S,7,K,36,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] C=2,Y=221,R=7,X=219,S=7,K=36 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-395.0,-740.1669999999999,1,K|K,1
K,332,Y,221,R,7,C,1,X,219,S,7,K,61,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,R=7,C=1,X=219,S=7,K=61 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-298.0,-727.5010000000001,1,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,2,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=2,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
Y,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,Y,1,K,1,R,7,"L1:[sp=Y,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,Y=1,K=1,R=7",-445.0,-740.329,1,Y|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-149.0,-725.8580000000001,1,K|K,1
K,332,Y,221,R,7,C,3,X,219,S,7,K,61,K,33,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,332] Y=221,R=7,C=3,X=219,S=7,K=61 || L2:[sp=K,33] S=7,X=1,C=1,K=1,Y=1,R=7",-296.0,-725.8580000000001,1,K|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,1,C,2,K,5,Y,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=1,C=2,K=5,Y=1,R=7",-737.0,-725.8580000000001,1,K|K,1
C,332,Y,221,S,7,X,219,R,7,C,3,K,36,K,33,S,7,X,1,C,3,K,1,Y,1,R,7,"L1:[sp=C,332] Y=221,S=7,X=219,R=7,C=3,K=36 || L2:[sp=K,33] S=7,X=1,C=3,K=1,Y=1,R=7",-444.0,-730.8910000000001,1,C|K,1
K,332,Y,221,C,3,R,7,X,219,S,7,K,29,K,33,S,7,X,208,C,1,Y,1,K,1,R,7,"L1:[sp=K,332] Y=221,C=3,R=7,X=219,S=7,K=29 || L2:[sp=K,33] S=7,X=208,C=1,Y=1,K=1,R=7",-1472.0,-725.8580000000001,1,K|K,1
