L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,575,K,9,X,21,C,1,S,3,R,7,Y,197,Y,86,Y,2,K,8,X,14,R,5,S,2,C,1,"L1:[sp=X,575] K=9,X=21,C=1,S=3,R=7,Y=197 || L2:[sp=Y,86] Y=2,K=8,X=14,R=5,S=2,C=1",-1298449.0,-139554.0,1,X|Y,1
X,575,C,1,Y,47,S,5,X,9,K,35,R,5,Y,74,C,1,X,6,R,2,K,9,Y,1,S,5,"L1:[sp=X,575] C=1,Y=47,S=5,X=9,K=35,R=5 || L2:[sp=Y,74] C=1,X=6,R=2,K=9,Y=1,S=5",-1323241.0,-159350.0,1,X|Y,1
X,575,X,95,S,5,C,2,Y,223,K,57,R,5,Y,74,S,2,X,6,R,5,K,1,Y,1,C,1,"L1:[sp=X,575] X=95,S=5,C=2,Y=223,K=57,R=5 || L2:[sp=Y,74] S=2,X=6,R=5,K=1,Y=1,C=1",-1330577.0,-885.714,1,X|Y,1
X,575,Y,197,X,21,C,3,S,4,R,6,K,26,Y,86,Y,2,K,5,R,1,S,1,X,17,C,1,"L1:[sp=X,575] Y=197,X=21,C=3,S=4,R=6,K=26 || L2:[sp=Y,86] Y=2,K=5,R=1,S=1,X=17,C=1",-1333609.0,-56584.1,1,X|Y,1
X,575,Y,197,X,21,C,1,S,4,R,6,K,26,Y,86,Y,2,K,5,S,1,R,5,X,17,C,1,"L1:[sp=X,575] Y=197,X=21,C=1,S=4,R=6,K=26 || L2:[sp=Y,86] Y=2,K=5,S=1,R=5,X=17,C=1",-1333657.0,-165635.0,1,X|Y,1
Y,575,S,3,R,5,Y,37,C,3,X,153,K,54,X,125,C,2,R,2,X,1,K,32,Y,27,S,2,"L1:[sp=Y,575] S=3,R=5,Y=37,C=3,X=153,K=54 || L2:[sp=X,125] C=2,R=2,X=1,K=32,Y=27,S=2",-1374181.0,-85968.4,1,Y|X,1
X,575,Y,197,C,1,X,21,S,2,R,2,K,46,Y,86,Y,2,K,5,S,1,R,2,X,17,C,1,"L1:[sp=X,575] Y=197,C=1,X=21,S=2,R=2,K=46 || L2:[sp=Y,86] Y=2,K=5,S=1,R=2,X=17,C=1",-1375105.0,-661751.0,1,X|Y,1
X,575,Y,197,C,1,X,21,S,2,R,2,K,56,Y,86,C,1,K,5,S,1,R,2,X,17,Y,2,"L1:[sp=X,575] Y=197,C=1,X=21,S=2,R=2,K=56 || L2:[sp=Y,86] C=1,K=5,S=1,R=2,X=17,Y=2",-1375105.0,-661784.0,1,X|Y,1
K,575,C,3,K,9,Y,172,S,6,R,6,X,154,Y,125,X,14,K,5,R,2,C,1,S,1,Y,2,"L1:[sp=K,575] C=3,K=9,Y=172,S=6,R=6,X=154 || L2:[sp=Y,125] X=14,K=5,R=2,C=1,S=1,Y=2",-1385009.0,-59395.3,1,K|Y,1
X,575,Y,197,C,1,X,21,S,2,R,2,K,26,Y,86,Y,2,K,5,S,1,R,2,X,15,C,1,"L1:[sp=X,575] Y=197,C=1,X=21,S=2,R=2,K=26 || L2:[sp=Y,86] Y=2,K=5,S=1,R=2,X=15,C=1",-1397377.0,-661728.0,1,X|Y,1
X,575,C,3,X,21,K,26,R,3,Y,172,S,1,Y,125,C,3,R,2,X,1,K,19,Y,2,S,1,"L1:[sp=X,575] C=3,X=21,K=26,R=3,Y=172,S=1 || L2:[sp=Y,125] C=3,R=2,X=1,K=19,Y=2,S=1",-1457317.0,-266995.0,1,X|Y,1
C,575,Y,57,S,6,X,206,R,5,C,1,K,35,X,125,C,1,Y,2,X,1,K,32,R,2,S,2,"L1:[sp=C,575] Y=57,S=6,X=206,R=5,C=1,K=35 || L2:[sp=X,125] C=1,Y=2,X=1,K=32,R=2,S=2",-1481153.0,-57400.9,1,C|X,1
X,575,X,17,R,2,K,21,Y,155,C,3,S,1,Y,125,R,2,C,1,X,1,K,19,S,1,Y,2,"L1:[sp=X,575] X=17,R=2,K=21,Y=155,C=3,S=1 || L2:[sp=Y,125] R=2,C=1,X=1,K=19,S=1,Y=2",-1485569.0,-363571.0,1,X|Y,1
X,575,X,17,R,2,K,21,Y,155,C,3,S,1,Y,125,R,2,C,3,X,1,K,19,S,1,Y,2,"L1:[sp=X,575] X=17,R=2,K=21,Y=155,C=3,S=1 || L2:[sp=Y,125] R=2,C=3,X=1,K=19,S=1,Y=2",-1485569.0,-363571.0,1,X|Y,1
K,575,R,7,K,9,X,21,S,3,C,3,Y,172,Y,125,X,9,K,5,R,6,C,2,S,3,Y,2,"L1:[sp=K,575] R=7,K=9,X=21,S=3,C=3,Y=172 || L2:[sp=Y,125] X=9,K=5,R=6,C=2,S=3,Y=2",-1510555.0,-43467.1,1,K|Y,1
X,575,X,21,K,59,R,5,Y,172,S,1,C,3,Y,125,K,8,X,14,R,3,C,3,S,1,Y,2,"L1:[sp=X,575] X=21,K=59,R=5,Y=172,S=1,C=3 || L2:[sp=Y,125] K=8,X=14,R=3,C=3,S=1,Y=2",-1531265.0,-176940.0,1,X|Y,1
X,575,X,21,K,26,S,1,Y,172,R,6,C,3,Y,125,K,5,X,14,Y,2,C,1,S,1,R,5,"L1:[sp=X,575] X=21,K=26,S=1,Y=172,R=6,C=3 || L2:[sp=Y,125] K=5,X=14,Y=2,C=1,S=1,R=5",-1556017.0,-185204.0,1,X|Y,1
