L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,811,R,7,S,7,K,6,Y,145,X,126,C,2,Y,145,S,7,Y,1,R,7,C,1,X,1,K,1,"L1:[sp=X,811] R=7,S=7,K=6,Y=145,X=126,C=2 || L2:[sp=Y,145] S=7,Y=1,R=7,C=1,X=1,K=1",-2370861.0,-36828.2,1,X|Y,1
Y,982,R,7,Y,1,C,2,X,17,K,28,S,7,X,1,Y,1,R,7,S,7,X,6,K,13,C,1,"L1:[sp=Y,982] R=7,Y=1,C=2,X=17,K=28,S=7 || L2:[sp=X,1] Y=1,R=7,S=7,X=6,K=13,C=1",-2549353.0,-33287.0,1,Y|X,1
Y,982,R,7,Y,1,C,2,X,118,K,28,S,7,Y,1,Y,1,R,7,S,7,X,1,K,28,C,1,"L1:[sp=Y,982] R=7,Y=1,C=2,X=118,K=28,S=7 || L2:[sp=Y,1] Y=1,R=7,S=7,X=1,K=28,C=1",-2691877.0,-33162.1,1,Y|Y,1
Y,982,R,7,Y,1,C,2,X,17,K,28,S,7,Y,1,Y,1,R,7,S,7,X,1,K,28,C,1,"L1:[sp=Y,982] R=7,Y=1,C=2,X=17,K=28,S=7 || L2:[sp=Y,1] Y=1,R=7,S=7,X=1,K=28,C=1",-2691943.0,-33287.0,1,Y|Y,1
X,811,R,7,S,7,K,6,Y,145,X,144,C,1,Y,145,S,7,Y,1,R,7,C,1,K,1,X,1,"L1:[sp=X,811] R=7,S=7,K=6,Y=145,X=144,C=1 || L2:[sp=Y,145] S=7,Y=1,R=7,C=1,K=1,X=1",-2709571.0,-48091.9,1,X|Y,1
Y,982,S,7,Y,120,K,50,X,144,C,3,R,7,X,96,Y,1,R,7,S,7,C,1,K,1,X,1,"L1:[sp=Y,982] S=7,Y=120,K=50,X=144,C=3,R=7 || L2:[sp=X,96] Y=1,R=7,S=7,C=1,K=1,X=1",-3386885.0,-15059.8,1,Y|X,1
Y,982,S,7,Y,120,K,50,X,144,C,3,R,7,X,96,Y,69,R,7,S,7,C,1,K,1,X,1,"L1:[sp=Y,982] S=7,Y=120,K=50,X=144,C=3,R=7 || L2:[sp=X,96] Y=69,R=7,S=7,C=1,K=1,X=1",-3386885.0,-15059.8,1,Y|X,1
Y,982,S,7,Y,120,K,50,X,144,C,3,R,7,X,96,Y,69,S,7,R,7,C,1,K,1,X,1,"L1:[sp=Y,982] S=7,Y=120,K=50,X=144,C=3,R=7 || L2:[sp=X,96] Y=69,S=7,R=7,C=1,K=1,X=1",-3386885.0,-15059.8,1,Y|X,1
Y,857,S,7,K,50,Y,53,R,7,X,67,C,1,Y,42,K,41,S,7,R,7,X,1,C,1,Y,1,"L1:[sp=Y,857] S=7,K=50,Y=53,R=7,X=67,C=1 || L2:[sp=Y,42] K=41,S=7,R=7,X=1,C=1,Y=1",-3781453.0,-41711.7,1,Y|Y,1
X,811,R,7,S,7,K,29,Y,145,X,9,C,1,X,50,S,7,Y,1,R,7,C,1,X,1,K,28,"L1:[sp=X,811] R=7,S=7,K=29,Y=145,X=9,C=1 || L2:[sp=X,50] S=7,Y=1,R=7,C=1,X=1,K=28",-3781465.0,-41790.4,1,X|X,1
