L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,78,R,1,K,1,Y,33,S,3,C,3,X,183,C,1,Y,1,X,52,C,1,S,2,R,1,K,1,"L1:[sp=X,78] R=1,K=1,Y=33,S=3,C=3,X=183 || L2:[sp=C,1] Y=1,X=52,C=1,S=2,R=1,K=1",-inf,-inf,0,X|C,1
X,78,X,150,C,2,K,41,Y,1,R,2,S,3,X,3,Y,1,X,52,C,2,S,1,R,1,K,15,"L1:[sp=X,78] X=150,C=2,K=41,Y=1,R=2,S=3 || L2:[sp=X,3] Y=1,X=52,C=2,S=1,R=1,K=15",-inf,-inf,0,X|X,1
X,78,R,2,K,1,Y,1,S,3,C,3,X,183,C,1,Y,1,X,52,C,2,S,1,R,1,K,1,"L1:[sp=X,78] R=2,K=1,Y=1,S=3,C=3,X=183 || L2:[sp=C,1] Y=1,X=52,C=2,S=1,R=1,K=1",-inf,-inf,0,X|C,1
K,78,K,57,C,3,X,183,S,3,Y,33,R,2,Y,1,Y,13,X,52,C,1,S,1,K,2,R,1,"L1:[sp=K,78] K=57,C=3,X=183,S=3,Y=33,R=2 || L2:[sp=Y,1] Y=13,X=52,C=1,S=1,K=2,R=1",-inf,-inf,0,K|Y,1
K,78,K,57,C,2,X,150,S,3,Y,1,R,1,Y,1,Y,1,X,52,C,2,S,2,K,2,R,1,"L1:[sp=K,78] K=57,C=2,X=150,S=3,Y=1,R=1 || L2:[sp=Y,1] Y=1,X=52,C=2,S=2,K=2,R=1",-inf,-inf,0,K|Y,1
K,78,C,2,K,6,X,150,R,1,Y,1,S,3,Y,1,Y,1,X,9,C,2,S,2,K,2,R,1,"L1:[sp=K,78] C=2,K=6,X=150,R=1,Y=1,S=3 || L2:[sp=Y,1] Y=1,X=9,C=2,S=2,K=2,R=1",-11227777.0,-163323000.0,1,K|Y,1
K,78,K,57,X,150,S,3,C,2,Y,1,R,1,K,1,Y,1,X,52,C,2,S,2,K,2,R,1,"L1:[sp=K,78] K=57,X=150,S=3,C=2,Y=1,R=1 || L2:[sp=K,1] Y=1,X=52,C=2,S=2,K=2,R=1",-inf,-inf,0,K|K,1
K,78,K,57,C,2,X,150,S,3,Y,1,R,1,Y,1,Y,1,X,52,C,2,S,2,K,40,R,1,"L1:[sp=K,78] K=57,C=2,X=150,S=3,Y=1,R=1 || L2:[sp=Y,1] Y=1,X=52,C=2,S=2,K=40,R=1",-inf,-inf,0,K|Y,1
Y,78,K,57,X,150,S,3,C,2,Y,1,R,1,K,1,Y,1,X,110,C,2,S,2,K,2,R,1,"L1:[sp=Y,78] K=57,X=150,S=3,C=2,Y=1,R=1 || L2:[sp=K,1] Y=1,X=110,C=2,S=2,K=2,R=1",-inf,-inf,0,Y|K,1
X,78,K,49,C,2,X,150,S,3,Y,1,R,1,Y,1,Y,1,X,52,C,2,S,2,K,2,R,1,"L1:[sp=X,78] K=49,C=2,X=150,S=3,Y=1,R=1 || L2:[sp=Y,1] Y=1,X=52,C=2,S=2,K=2,R=1",-78449281.0,-163324000.0,1,X|Y,1
