L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,591,S,5,R,7,C,3,X,117,K,31,Y,206,Y,89,S,1,X,1,R,1,Y,1,K,1,C,1,"L1:[sp=X,591] S=5,R=7,C=3,X=117,K=31,Y=206 || L2:[sp=Y,89] S=1,X=1,R=1,Y=1,K=1,C=1",-4553485.0,-31642.1,1,X|Y,1
Y,597,S,5,K,4,X,66,R,7,C,1,Y,141,Y,32,K,1,R,1,X,1,S,1,C,1,Y,132,"L1:[sp=Y,597] S=5,K=4,X=66,R=7,C=1,Y=141 || L2:[sp=Y,32] K=1,R=1,X=1,S=1,C=1,Y=132",-293078401.0,-104454.0,1,Y|Y,1
X,874,X,99,S,3,Y,41,K,1,C,3,R,1,X,8,Y,1,X,1,C,1,S,1,R,1,K,1,"L1:[sp=X,874] X=99,S=3,Y=41,K=1,C=3,R=1 || L2:[sp=X,8] Y=1,X=1,C=1,S=1,R=1,K=1",-27404161.0,-291564.0,1,X|X,1
Y,353,S,4,K,4,Y,212,R,1,X,194,C,2,X,127,R,1,S,1,Y,1,C,1,X,1,K,1,"L1:[sp=Y,353] S=4,K=4,Y=212,R=1,X=194,C=2 || L2:[sp=X,127] R=1,S=1,Y=1,C=1,X=1,K=1",-5984385.0,-636439.0,1,Y|X,1
X,874,X,33,S,3,K,1,Y,41,C,1,R,3,X,8,Y,1,X,1,C,1,S,1,R,1,K,1,"L1:[sp=X,874] X=33,S=3,K=1,Y=41,C=1,R=3 || L2:[sp=X,8] Y=1,X=1,C=1,S=1,R=1,K=1",-11017729.0,-513987.0,1,X|X,1
X,927,X,1,R,1,S,1,C,1,K,1,Y,29,C,1,K,1,X,1,C,1,R,1,S,1,Y,1,"L1:[sp=X,927] X=1,R=1,S=1,C=1,K=1,Y=29 || L2:[sp=C,1] K=1,X=1,C=1,R=1,S=1,Y=1",-2182657.0,-3855130.0,1,X|C,1
X,6,C,2,S,7,X,44,Y,212,R,6,K,31,Y,36,X,1,K,1,S,1,Y,195,C,1,R,6,"L1:[sp=X,6] C=2,S=7,X=44,Y=212,R=6,K=31 || L2:[sp=Y,36] X=1,K=1,S=1,Y=195,C=1,R=6",-314496025.0,-56214.8,1,X|Y,1
X,353,S,4,K,4,Y,148,R,3,X,194,C,2,Y,127,X,1,S,1,Y,1,C,1,R,1,K,1,"L1:[sp=X,353] S=4,K=4,Y=148,R=3,X=194,C=2 || L2:[sp=Y,127] X=1,S=1,Y=1,C=1,R=1,K=1",-5560513.0,-229760.0,1,X|Y,1
Y,353,S,7,K,4,Y,212,C,2,X,124,R,1,X,127,R,1,S,1,Y,1,C,1,X,1,K,1,"L1:[sp=Y,353] S=7,K=4,Y=212,C=2,X=124,R=1 || L2:[sp=X,127] R=1,S=1,Y=1,C=1,X=1,K=1",-5983937.0,-199909.0,1,Y|X,1
K,591,S,3,R,7,C,2,X,117,K,31,Y,176,X,89,S,1,X,109,R,1,Y,1,K,1,C,1,"L1:[sp=K,591] S=3,R=7,C=2,X=117,K=31,Y=176 || L2:[sp=X,89] S=1,X=109,R=1,Y=1,K=1,C=1",-228488005.0,-85021.2,1,K|X,1
X,927,X,1,R,1,S,1,C,1,K,1,Y,29,Y,29,K,1,X,1,C,1,R,1,S,1,Y,15,"L1:[sp=X,927] X=1,R=1,S=1,C=1,K=1,Y=29 || L2:[sp=Y,29] K=1,X=1,C=1,R=1,S=1,Y=15",-8429569.0,-3855370.0,1,X|Y,1
Y,353,S,4,K,4,Y,212,R,1,X,194,C,2,X,127,R,1,S,3,Y,1,C,1,X,1,K,1,"L1:[sp=Y,353] S=4,K=4,Y=212,R=1,X=194,C=2 || L2:[sp=X,127] R=1,S=3,Y=1,C=1,X=1,K=1",-5984385.0,-636439.0,1,Y|X,1
Y,927,X,1,R,1,S,1,C,1,K,1,Y,1,C,1,K,1,X,1,Y,1,R,1,S,1,C,1,"L1:[sp=Y,927] X=1,R=1,S=1,C=1,K=1,Y=1 || L2:[sp=C,1] K=1,X=1,Y=1,R=1,S=1,C=1",-4214785.0,-2051410.0,1,Y|C,1
Y,591,S,5,R,6,C,3,X,117,K,31,Y,25,X,89,S,5,X,1,R,1,Y,1,K,1,C,1,"L1:[sp=Y,591] S=5,R=6,C=3,X=117,K=31,Y=25 || L2:[sp=X,89] S=5,X=1,R=1,Y=1,K=1,C=1",-1612825.0,-57415.0,1,Y|X,1
X,927,X,1,R,1,S,5,C,1,K,1,Y,29,X,1,K,1,X,1,C,1,R,1,S,1,Y,1,"L1:[sp=X,927] X=1,R=1,S=5,C=1,K=1,Y=29 || L2:[sp=X,1] K=1,X=1,C=1,R=1,S=1,Y=1",-10558465.0,-3140860.0,1,X|X,1
Y,353,S,4,K,4,Y,212,R,1,X,194,C,2,X,127,R,1,X,1,Y,1,C,1,S,1,K,1,"L1:[sp=Y,353] S=4,K=4,Y=212,R=1,X=194,C=2 || L2:[sp=X,127] R=1,X=1,Y=1,C=1,S=1,K=1",-5984385.0,-636439.0,1,Y|X,1
Y,927,X,194,R,1,Y,1,C,1,K,1,S,1,C,1,K,1,X,1,Y,1,R,1,S,1,C,1,"L1:[sp=Y,927] X=194,R=1,Y=1,C=1,K=1,S=1 || L2:[sp=C,1] K=1,X=1,Y=1,R=1,S=1,C=1",-2126209.0,-2026880.0,1,Y|C,1
Y,353,S,4,K,4,Y,212,R,1,X,1,C,2,X,127,R,1,S,3,Y,1,C,1,X,1,K,1,"L1:[sp=Y,353] S=4,K=4,Y=212,R=1,X=1,C=2 || L2:[sp=X,127] R=1,S=3,Y=1,C=1,X=1,K=1",-440882625.0,-1144920.0,1,Y|X,1
K,591,S,5,R,7,C,2,X,117,K,28,Y,206,X,89,S,1,X,1,K,1,Y,1,R,1,C,1,"L1:[sp=K,591] S=5,R=7,C=2,X=117,K=28,Y=206 || L2:[sp=X,89] S=1,X=1,K=1,Y=1,R=1,C=1",-3786737.0,-57274.6,1,K|X,1
Y,591,S,3,C,3,R,7,X,117,K,31,Y,206,Y,89,S,1,X,1,R,3,Y,1,K,1,C,1,"L1:[sp=Y,591] S=3,C=3,R=7,X=117,K=31,Y=206 || L2:[sp=Y,89] S=1,X=1,R=3,Y=1,K=1,C=1",-6378643.0,-42302.0,1,Y|Y,1
X,591,S,5,Y,102,C,3,X,117,K,31,R,3,Y,89,S,1,X,1,R,1,Y,89,K,1,C,1,"L1:[sp=X,591] S=5,Y=102,C=3,X=117,K=31,R=3 || L2:[sp=Y,89] S=1,X=1,R=1,Y=89,K=1,C=1",-303944311.0,-84564.0,1,X|Y,1
Y,353,S,4,K,4,X,194,R,7,Y,212,C,2,X,127,R,7,S,1,Y,1,C,1,X,1,K,1,"L1:[sp=Y,353] S=4,K=4,X=194,R=7,Y=212,C=2 || L2:[sp=X,127] R=7,S=1,Y=1,C=1,X=1,K=1",-5983617.0,-91107.5,1,Y|X,1
X,591,S,5,R,7,C,3,X,1,K,31,Y,206,Y,89,S,1,Y,1,R,1,X,1,K,1,C,1,"L1:[sp=X,591] S=5,R=7,C=3,X=1,K=31,Y=206 || L2:[sp=Y,89] S=1,Y=1,R=1,X=1,K=1,C=1",-3763441.0,-51401.0,1,X|Y,1
Y,927,X,117,R,1,Y,1,C,1,K,1,S,1,C,1,K,1,X,1,Y,1,R,1,S,1,C,1,"L1:[sp=Y,927] X=117,R=1,Y=1,C=1,K=1,S=1 || L2:[sp=C,1] K=1,X=1,Y=1,R=1,S=1,C=1",-2126209.0,-2024670.0,1,Y|C,1
K,591,S,3,R,7,C,2,X,117,K,31,Y,212,X,89,S,1,X,29,R,1,Y,1,K,1,C,1,"L1:[sp=K,591] S=3,R=7,C=2,X=117,K=31,Y=212 || L2:[sp=X,89] S=1,X=29,R=1,Y=1,K=1,C=1",-60790405.0,-85828.0,1,K|X,1
Y,353,S,4,C,2,Y,206,R,5,X,194,K,4,X,127,R,1,S,1,Y,1,C,1,X,94,K,1,"L1:[sp=Y,353] S=4,C=2,Y=206,R=5,X=194,K=4 || L2:[sp=X,127] R=1,S=1,Y=1,C=1,X=94,K=1",-371428097.0,-113517.0,1,Y|X,1
Y,591,S,5,R,6,C,3,X,117,K,31,Y,25,X,89,S,5,X,1,R,1,Y,1,K,1,C,1,"L1:[sp=Y,591] S=5,R=6,C=3,X=117,K=31,Y=25 || L2:[sp=X,89] S=5,X=1,R=1,Y=1,K=1,C=1",-1612825.0,-57415.0,1,Y|X,1
X,353,S,4,K,4,Y,148,R,3,X,194,C,2,Y,127,X,141,S,1,Y,1,C,1,R,3,K,1,"L1:[sp=X,353] S=4,K=4,Y=148,R=3,X=194,C=2 || L2:[sp=Y,127] X=141,S=1,Y=1,C=1,R=3,K=1",-7149121.0,-229760.0,1,X|Y,1
Y,927,X,194,R,1,Y,1,C,1,S,1,K,1,C,1,K,1,X,1,Y,1,R,1,S,1,C,1,"L1:[sp=Y,927] X=194,R=1,Y=1,C=1,S=1,K=1 || L2:[sp=C,1] K=1,X=1,Y=1,R=1,S=1,C=1",-2126209.0,-2026880.0,1,Y|C,1
K,591,S,5,R,7,C,2,X,117,Y,206,K,1,X,89,K,1,X,31,S,1,Y,1,R,1,C,1,"L1:[sp=K,591] S=5,R=7,C=2,X=117,Y=206,K=1 || L2:[sp=X,89] K=1,X=31,S=1,Y=1,R=1,C=1",-12577417.0,-57465.2,1,K|X,1
C,927,X,1,R,3,S,1,C,1,K,28,Y,29,X,1,K,1,X,1,C,1,R,1,S,1,Y,1,"L1:[sp=C,927] X=1,R=3,S=1,C=1,K=28,Y=29 || L2:[sp=X,1] K=1,X=1,C=1,R=1,S=1,Y=1",-167299329.0,-339549.0,1,C|X,1
Y,927,X,1,R,1,S,4,C,1,K,1,Y,206,C,1,K,1,X,1,Y,1,R,1,S,1,C,1,"L1:[sp=Y,927] X=1,R=1,S=4,C=1,K=1,Y=206 || L2:[sp=C,1] K=1,X=1,Y=1,R=1,S=1,C=1",-1713828481.0,-604997.0,1,Y|C,1
X,591,S,5,R,7,C,3,X,1,K,31,Y,1,Y,89,S,1,Y,1,C,1,X,1,K,1,R,1,"L1:[sp=X,591] S=5,R=7,C=3,X=1,K=31,Y=1 || L2:[sp=Y,89] S=1,Y=1,C=1,X=1,K=1,R=1",-205120561.0,-46686.8,1,X|Y,1
K,591,S,1,R,7,C,2,X,117,K,4,Y,206,X,89,S,1,X,1,K,1,Y,1,R,1,C,1,"L1:[sp=K,591] S=1,R=7,C=2,X=117,K=4,Y=206 || L2:[sp=X,89] S=1,X=1,K=1,Y=1,R=1,C=1",-1082033.0,-204259.0,1,K|X,1
C,927,X,1,R,1,S,5,C,1,K,25,Y,1,Y,1,K,1,X,1,Y,1,R,1,S,1,C,1,"L1:[sp=C,927] X=1,R=1,S=5,C=1,K=25,Y=1 || L2:[sp=Y,1] K=1,X=1,Y=1,R=1,S=1,C=1",-774780161.0,-334934.0,1,C|Y,1
C,927,X,117,R,1,Y,1,C,1,K,1,S,1,Y,1,K,1,X,2,Y,1,R,1,S,1,C,1,"L1:[sp=C,927] X=117,R=1,Y=1,C=1,K=1,S=1 || L2:[sp=Y,1] K=1,X=2,Y=1,R=1,S=1,C=1",-158756865.0,-695328.0,1,C|Y,1
Y,927,X,194,R,1,Y,1,C,1,K,1,S,1,C,1,C,1,X,1,Y,1,R,1,S,1,K,1,"L1:[sp=Y,927] X=194,R=1,Y=1,C=1,K=1,S=1 || L2:[sp=C,1] C=1,X=1,Y=1,R=1,S=1,K=1",-2126209.0,-2026880.0,1,Y|C,1
