L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,9,Y,223,S,2,X,141,K,15,R,6,C,1,X,84,C,1,R,1,K,8,S,2,Y,1,X,1,"L1:[sp=X,9] Y=223,S=2,X=141,K=15,R=6,C=1 || L2:[sp=X,84] C=1,R=1,K=8,S=2,Y=1,X=1",-22633.0,-163323000.0,1,X|X,1
K,9,R,6,C,1,X,206,S,5,K,29,Y,223,X,84,C,1,R,2,K,8,X,1,Y,1,S,1,"L1:[sp=K,9] R=6,C=1,X=206,S=5,K=29,Y=223 || L2:[sp=X,84] C=1,R=2,K=8,X=1,Y=1,S=1",-22897.0,-163323000.0,1,K|X,1
K,9,K,52,Y,223,X,141,S,7,C,1,R,6,X,84,S,1,C,1,K,38,X,1,Y,1,R,1,"L1:[sp=K,9] K=52,Y=223,X=141,S=7,C=1,R=6 || L2:[sp=X,84] S=1,C=1,K=38,X=1,Y=1,R=1",-22945.0,-163323000.0,1,K|X,1
X,9,Y,223,C,1,R,6,S,4,K,40,X,54,X,84,C,1,R,3,Y,1,X,1,K,39,S,1,"L1:[sp=X,9] Y=223,C=1,R=6,S=4,K=40,X=54 || L2:[sp=X,84] C=1,R=3,Y=1,X=1,K=39,S=1",-23320.0,-163324000.0,1,X|X,1
X,9,Y,223,C,2,X,141,S,4,K,55,R,6,X,84,C,1,R,2,K,8,X,1,Y,1,S,1,"L1:[sp=X,9] Y=223,C=2,X=141,S=4,K=55,R=6 || L2:[sp=X,84] C=1,R=2,K=8,X=1,Y=1,S=1",-23537.0,-163323000.0,1,X|X,1
K,9,Y,223,C,1,R,6,S,5,K,21,X,141,X,84,K,21,R,3,Y,1,X,1,C,1,S,1,"L1:[sp=K,9] Y=223,C=1,R=6,S=5,K=21,X=141 || L2:[sp=X,84] K=21,R=3,Y=1,X=1,C=1,S=1",-23863.0,-163323000.0,1,K|X,1
K,9,R,6,C,3,X,141,S,2,K,15,Y,223,X,84,C,1,R,3,K,8,X,1,Y,1,S,2,"L1:[sp=K,9] R=6,C=3,X=141,S=2,K=15,Y=223 || L2:[sp=X,84] C=1,R=3,K=8,X=1,Y=1,S=2",-24025.0,-163323000.0,1,K|X,1
Y,9,R,6,C,1,X,141,S,2,K,47,Y,223,X,84,C,1,X,1,K,46,S,2,R,1,Y,1,"L1:[sp=Y,9] R=6,C=1,X=141,S=2,K=47,Y=223 || L2:[sp=X,84] C=1,X=1,K=46,S=2,R=1,Y=1",-24289.0,-163323000.0,1,Y|X,1
K,9,K,55,S,1,X,78,R,5,C,3,Y,223,X,84,Y,1,S,1,C,1,X,1,K,6,R,1,"L1:[sp=K,9] K=55,S=1,X=78,R=5,C=3,Y=223 || L2:[sp=X,84] Y=1,S=1,C=1,X=1,K=6,R=1",-24298.0,-163323000.0,1,K|X,1
K,9,R,5,S,1,X,78,K,55,C,3,Y,223,X,84,Y,1,S,1,C,1,X,1,K,6,R,1,"L1:[sp=K,9] R=5,S=1,X=78,K=55,C=3,Y=223 || L2:[sp=X,84] Y=1,S=1,C=1,X=1,K=6,R=1",-24298.0,-163323000.0,1,K|X,1
